gene,log2FC,pval,padj
ENSG00000061273.17,0.07889662855250634,0.5025147447920063,5772.889388170568
ENSG00000158528.11,-0.05722270542828678,0.5025182341653188,5772.929474091183
ENSG00000183741.11,0.13104984851710988,0.502657165260354,5774.525514510947
ENSG00000151576.10,0.09430809929361272,0.5027136604231989,5775.174530941708
ENSG00000108474.16,-0.07337718655474745,0.5027439563400103,5775.522570434039
ENSG00000084754.11,0.05162756345340469,0.5029048322997212,5777.370713459197
ENSG00000100196.10,0.15599520693701185,0.5032423153762703,5781.247719042593
ENSG00000091164.12,0.06257607286891886,0.5037179211789172,5786.711478503401
ENSG00000204406.13,-0.04223684904562042,0.5037957345977032,5787.605399058414
ENSG00000084774.13,0.08947351079949017,0.503873454979842,5788.498250808425
ENSG00000272886.5,0.042495175233359106,0.5039486165655546,5789.361707105091
ENSG00000142751.14,0.16953288167733227,0.5041363731505433,5791.518654753441
ENSG00000213700.3,-0.23854827520877686,0.5042628161480014,5792.97123190824
ENSG00000047932.13,-0.07648721499972488,0.504535950555209,5796.108999978241
ENSG00000115919.14,-0.17349685427550332,0.5047770763704741,5798.879053344006
ENSG00000264895.1,0.12119689106009934,0.5047965508146101,5799.102775758241
ENSG00000178665.14,0.1513559781245153,0.5049444966888769,5800.802377961817
ENSG00000169490.16,0.143609346023144,0.504986925986469,5801.289805732556
ENSG00000135842.16,0.06525316404225112,0.5051581102298729,5803.25637032078
ENSG00000089123.15,0.047833096886167326,0.5052977481054234,5804.860530235103
ENSG00000104679.10,-0.17363092863767848,0.5053722996956911,5805.716978904099
ENSG00000149582.15,-0.181673454841492,0.5054387892811157,5806.480811261457
ENSG00000153162.8,-0.10060162442794596,0.5055646733390937,5807.926967319509
ENSG00000013561.17,0.10158121495783323,0.5056098372309671,5808.44581010935
ENSG00000130731.15,0.11755486760370326,0.5056202170001618,5808.565052897859
ENSG00000094914.12,-0.17875774144024925,0.5057735033002071,5810.326005912779
ENSG00000108510.9,-0.0562996717577704,0.505802753877011,5810.662036539103
ENSG00000003056.7,0.08878775461639732,0.5058543753119574,5811.255063583767
ENSG00000125505.16,-0.08596773754466991,0.5061711971670223,5814.894713054752
ENSG00000170315.13,0.06641095085897764,0.5061896413461578,5815.106599784662
ENSG00000160219.11,-0.11939650583374739,0.5065048002872943,5818.727145700436
ENSG00000074657.13,0.13301266121037347,0.5065242972188411,5818.951126450046
ENSG00000128928.8,0.062151571640261416,0.5065577032077155,5819.334894450236
ENSG00000163050.16,-0.12256353388054952,0.5066315889437896,5820.1836937862545
ENSG00000114248.9,0.12973828183579128,0.5068819180163698,5823.059474172057
ENSG00000182168.14,0.07264384304516192,0.5069403290635583,5823.730500282159
ENSG00000126705.14,0.14047935622577068,0.5070241403115023,5824.693323898538
ENSG00000091436.16,0.06162427270928994,0.5070637981603789,5825.148913266434
ENSG00000162961.13,-0.11129256856381664,0.5071580758482483,5826.231975344677
ENSG00000205765.8,-0.1093581014421523,0.5072377676790406,5827.147475096818
ENSG00000259956.1,0.14595122300523844,0.507297384584911,5827.832354111458
ENSG00000172661.18,0.09990955777057975,0.5073670095692185,5828.632205931182
ENSG00000115239.21,-0.05860930347188553,0.5074794811984621,5829.924280007933
ENSG00000140807.6,0.2235168911500356,0.5076301796492602,5831.655503810701
ENSG00000167258.13,-0.05121404026778098,0.5076805456709089,5832.234108667401
ENSG00000233005.1,-0.12979731183448306,0.5077344762407746,5832.853663054018
ENSG00000126777.17,0.029366238883706153,0.5077724297260175,5833.28967269249
ENSG00000174373.16,-0.04525139329649974,0.5078304042702445,5833.955684256569
ENSG00000154370.15,-0.09663353988332446,0.5078415200320245,5834.0833821278975
ENSG00000239605.10,-0.13499220154523917,0.5082817992505553,5839.141309790379
ENSG00000262902.1,-0.10035180619256545,0.5084289684830426,5840.831989933194
ENSG00000196440.11,-0.1132197896494258,0.5084483569161731,5841.0547242529965
ENSG00000153046.17,-0.06714580786904989,0.5084524529915382,5841.101779966791
ENSG00000210082.2,0.0682662341408733,0.5085636948457788,5842.379726388307
ENSG00000124795.14,0.04282649177559428,0.5089209733316404,5846.484141633885
ENSG00000270149.5,-0.19133027825742221,0.509156515882414,5849.190054457172
ENSG00000284634.1,0.11071560189423524,0.5092160121248089,5849.873547289805
ENSG00000188739.14,0.08218316008944138,0.5092384048478169,5850.130794891721
ENSG00000138119.16,0.12464397629551316,0.5098185762558057,5856.795804026697
ENSG00000261183.5,-0.18090725736967883,0.5101545389786206,5860.655343786394
ENSG00000255835.1,-0.1502710772675946,0.510743304390532,5867.419080838431
ENSG00000135541.20,0.0988915644326056,0.5110465605841923,5870.902887991201
ENSG00000103148.15,-0.153580699364829,0.5113268097319855,5874.12239020105
ENSG00000113460.12,0.12154460158224722,0.5113666451774052,5874.580019798031
ENSG00000175581.13,0.09165918209266222,0.5113788657519462,5874.720409758358
ENSG00000143947.13,-0.07453263754953543,0.5116240662751996,5877.537273369493
ENSG00000125484.11,-0.11557234884073653,0.5116411757716912,5877.733827265189
ENSG00000244734.4,-0.22821689519327526,0.5117034546297197,5878.449286786219
ENSG00000273611.4,-0.17825204234210856,0.5118584726581641,5880.230133896989
ENSG00000142207.6,0.12007177711396899,0.5118665487306648,5880.322911817878
ENSG00000139737.21,-0.14895654186026563,0.5120077480617099,5881.945009732924
ENSG00000284773.1,0.16275927733231033,0.5121033533373831,5883.043323139857
ENSG00000020256.19,0.17904633152678917,0.5122427608920112,5884.644837127424
ENSG00000148835.10,0.16215663835845406,0.5122876165084034,5885.160138448538
ENSG00000164414.17,0.08218746607950411,0.5124228547126727,5886.713754939184
ENSG00000085719.12,0.04534701030289945,0.5126192335547723,5888.969755077224
ENSG00000157224.15,0.0903177495977463,0.5126232088314028,5889.015423055155
ENSG00000101150.17,0.09301477190264507,0.5128210855091927,5891.288630329605
ENSG00000088179.8,0.04873713694159143,0.5128534055421251,5891.659922867933
ENSG00000038219.12,-0.046758768542617624,0.5130313683520594,5893.704359628458
ENSG00000160877.5,0.14144318272613177,0.5130338928275007,5893.733360802327
ENSG00000130699.18,0.10157046095402711,0.5132900580211619,5896.676186547108
ENSG00000159917.15,0.18104300067361923,0.51329792088286,5896.766515102296
ENSG00000090520.11,0.1827813338968678,0.5133275116606597,5897.106453957659
ENSG00000112640.14,-0.10828529378191343,0.5134203111459265,5898.172534444403
ENSG00000139278.9,-0.113671839025141,0.513534004202973,5899.478640283754
ENSG00000103485.17,-0.10728963304208072,0.5138938044986887,5903.612026080936
ENSG00000188747.8,-0.17895598324676643,0.5139002640141699,5903.6862329947835
ENSG00000189221.9,-0.0729246304532456,0.5139587332174508,5904.357927202074
ENSG00000143294.14,0.1154445513807354,0.5140514010961362,5905.422495792413
ENSG00000141867.17,0.04389141488690029,0.5140657661406338,5905.587521423601
ENSG00000162878.12,0.12760677474446958,0.5142470470970824,5907.6700770512825
ENSG00000198589.10,0.03569487853735964,0.5142722615559231,5907.959740754444
ENSG00000278931.1,-0.10845999268235751,0.5145235671168481,5910.846739038351
ENSG00000136521.12,-0.11753402531085255,0.5146468003002355,5912.262441849105
ENSG00000121578.12,-0.06324357116355772,0.5147247869263449,5913.158352209851
ENSG00000088256.8,0.058287170534545574,0.5147443858202271,5913.383504302768
ENSG00000120910.14,0.10167984684840548,0.5148649655105555,5914.7687237852615
ENSG00000062194.15,0.0366461777214937,0.5150397296734446,5916.776414488531
ENSG00000075142.13,0.07370427878674501,0.5150611763179452,5917.022793540555
ENSG00000144747.16,0.046286439863743034,0.5153048819758455,5919.822484138513
ENSG00000114125.13,0.16862937617941798,0.5153507996215374,5920.3499860522215
ENSG00000154001.13,-0.03932233609664859,0.515478904224832,5921.82165173487
ENSG00000078804.12,-0.190288739643953,0.5155449439655401,5922.580316276124
ENSG00000177570.13,0.039294552253175574,0.5157554534347245,5924.998649058115
ENSG00000258466.5,0.10685233815728967,0.5158769145160302,5926.393993960155
ENSG00000197324.8,0.11011394929414298,0.5158859188851771,5926.497436152915
ENSG00000113971.19,-0.10225920550363465,0.5159585787656241,5927.33215285949
ENSG00000136518.16,0.07511500086250633,0.5159669706554378,5927.42855888967
ENSG00000157214.13,-0.09419381701173268,0.515980317253967,5927.581884613573
ENSG00000167306.19,0.05719101605932231,0.5160527553308909,5928.414053241275
ENSG00000188211.8,0.19511401029873587,0.5161439878317429,5929.462132211062
ENSG00000162775.14,-0.10523976700476156,0.5162179168454797,5930.311428720871
ENSG00000230876.6,-0.03690329341071141,0.51625806763098,5930.772680944699
ENSG00000074621.13,-0.13177350082859096,0.516274728301481,5930.964078727414
ENSG00000109475.16,-0.06190853116435768,0.5163757068476563,5932.124120265876
ENSG00000109118.13,0.05795171226509632,0.51637683840691,5932.137119618582
ENSG00000169692.12,0.08376047272135434,0.5163880249240688,5932.265630327702
ENSG00000255967.1,-0.19706228969177042,0.5166544644104815,5935.326487147611
ENSG00000219023.1,-0.1534580827280636,0.516790220962813,5936.886058420796
ENSG00000129566.12,0.10836651613268788,0.5168580089465786,5937.664806778295
ENSG00000136950.13,0.08359239991510492,0.5170767133758648,5940.1772832619345
ENSG00000172780.16,-0.18516584682591297,0.517077685434583,5940.18845027249
ENSG00000276234.4,-0.1621376712951088,0.5172572323053539,5942.2510847239055
ENSG00000101247.17,0.10321218996806092,0.5175648379744925,5945.78485865097
ENSG00000167130.17,0.22928392827586785,0.5176369118779406,5946.612843653781
ENSG00000144724.19,0.03835969179487364,0.517728626122467,5947.6664568949
ENSG00000101751.10,-0.09854232874178415,0.5177404563003793,5947.802361978758
ENSG00000113318.9,-0.0537437461605359,0.5177575489651681,5947.998722511851
ENSG00000133935.6,-0.1933807938390042,0.5178455145000298,5949.009270576343
ENSG00000141425.17,0.03688989389362618,0.5180812673558851,5951.7175993844085
ENSG00000073169.13,-0.07996314207484545,0.518291284816216,5954.130279968689
ENSG00000183287.13,-0.1481867794404721,0.518411939437211,5955.51636025468
ENSG00000177830.17,-0.150502719725504,0.5186472475696201,5958.219580079795
ENSG00000274769.1,0.11385850244787576,0.5186611653837715,5958.379467928767
ENSG00000106780.8,-0.051407329227792786,0.5189588598060584,5961.799381451999
ENSG00000198393.7,-0.10578728397935233,0.519100851317158,5963.430579931511
ENSG00000109083.13,-0.1712710551331278,0.5192623296015314,5965.285642462392
ENSG00000231607.10,0.032402294326066006,0.5193514123804764,5966.309025426914
ENSG00000284685.1,-0.16975202561392067,0.5193838604161263,5966.681788460459
ENSG00000281348.1,0.1708366957776053,0.5194836233081067,5967.82786456353
ENSG00000148483.8,-0.09243743492065448,0.5196016511604586,5969.1837685313485
ENSG00000182333.14,-0.34670633767638703,0.5196397462318527,5969.621404711524
ENSG00000197863.8,-0.17248732119842725,0.5198867870815167,5972.459409992463
ENSG00000158669.11,0.08257110269403611,0.5199556271063687,5973.250244197963
ENSG00000184939.15,-0.09321675715740563,0.5199857861672383,5973.596711489234
ENSG00000138162.18,-0.07053587598640032,0.5200088701696781,5973.861900509262
ENSG00000249510.1,-0.14736924230637438,0.5200240650142721,5974.036458883958
ENSG00000177200.16,-0.036906814859122505,0.5201481936359832,5975.462448490175
ENSG00000168679.17,0.17112037345287057,0.5201995000722531,5976.051856830044
ENSG00000010292.12,-0.09970566488838273,0.5203368829725361,5977.630111588494
ENSG00000241359.1,0.17848875408013942,0.5205301313008608,5979.850148384288
ENSG00000204196.5,-0.08983243165837074,0.5205837806953321,5980.466472627974
ENSG00000146677.7,-0.09633593740086877,0.5206940648125249,5981.733416566286
ENSG00000118600.11,0.09593169207991892,0.5207993123360213,5982.942500116213
ENSG00000146463.11,-0.04032104404182757,0.5208103805411226,5983.069651656417
ENSG00000187123.14,-0.11260213621714854,0.5208139970121872,5983.111197676007
ENSG00000112576.12,0.0797641061078811,0.5208320205377517,5983.3182519376915
ENSG00000116809.11,0.19617309910184488,0.5208722925596432,5983.780896925181
ENSG00000169567.11,0.07808719447577772,0.5209154706322121,5984.276926622852
ENSG00000112782.16,-0.08305613029615166,0.5210349315314715,5985.649293433545
ENSG00000237748.1,-0.1502665009877031,0.5212459344007944,5988.073294396326
ENSG00000164610.8,0.18206644615810275,0.5212941517745231,5988.627215585721
ENSG00000188529.14,-0.053128747518617736,0.5214065847832768,5989.918845990284
ENSG00000102908.20,-0.03159571085410917,0.5214613070101954,5990.547494933126
ENSG00000197020.10,0.10773303178635452,0.521578503593197,5991.893849278647
ENSG00000106603.18,0.046081937619391944,0.5216047215809779,5992.195041522275
ENSG00000103528.16,-0.17903012561442688,0.5217549529815184,5993.920899851683
ENSG00000083535.15,-0.04090215846698175,0.5217675622314012,5994.065754914337
ENSG00000111785.19,0.06310139447433372,0.5218085204222677,5994.536282611011
ENSG00000089199.9,-0.16264342486080707,0.5218564470777404,5995.086864029081
ENSG00000129245.11,-0.1747828291695268,0.5219051379903736,5995.646225233412
ENSG00000183978.7,0.13447971908268253,0.5219090730419617,5995.6914311060555
ENSG00000214331.8,-0.16924212657590942,0.5222633834152673,5999.761748674591
ENSG00000149743.13,-0.20497212085650052,0.5224290122738046,6001.664493001467
ENSG00000064703.11,0.15723272944234346,0.5226781956070985,6004.527111134347
ENSG00000179152.19,-0.0676649824717721,0.5226931237507977,6004.698605649164
ENSG00000140694.16,0.05128294299213554,0.5227126039298496,6004.922393946113
ENSG00000122741.15,-0.036303928514502815,0.5227716125795892,6005.60028531432
ENSG00000110074.10,0.13285045529469208,0.5227958171422633,6005.878347330321
ENSG00000267080.5,0.20648625465128934,0.5229072246803713,6007.158197128106
ENSG00000089472.16,-0.04445872474330237,0.5229988532154036,6008.210825738557
ENSG00000173511.9,0.19300546842803,0.5230439926268444,6008.729387297189
ENSG00000134853.11,-0.09315141043492403,0.5231167709500361,6009.565464674014
ENSG00000036473.7,-0.05711010388051374,0.5232609971589128,6011.222335361591
ENSG00000101160.13,0.10053109606619959,0.5232653065109184,6011.271841197431
ENSG00000160593.18,0.11674266284752255,0.523278757841283,6011.426370080659
ENSG00000276926.1,0.07217622703547555,0.523293040493776,6011.590449192498
ENSG00000184164.14,0.21096692413780893,0.52336182282308,6012.3806205915425
ENSG00000142910.15,-0.11956012338864053,0.5234461657597553,6013.349552248069
ENSG00000007129.17,0.17409408651286995,0.523499383453692,6013.960917116014
ENSG00000140525.17,0.11004942939303586,0.5235749547421666,6014.8290800780105
ENSG00000163618.17,0.07565073199465733,0.5238881599347976,6018.427181330955
ENSG00000108669.16,-0.049831771375417944,0.5239725547217488,6019.3967086434495
ENSG00000168175.14,-0.058160957685288395,0.5243707424383299,6023.971089131534
ENSG00000231167.3,0.06187116574005591,0.5243978828508304,6024.28287819034
ENSG00000185561.9,-0.09852381525018394,0.5244592847451318,6024.988263152074
ENSG00000126821.7,-0.18110844278184635,0.5245460712771715,6025.9852668321455
ENSG00000131773.13,0.09128849132570815,0.5246504287203354,6027.184125139213
ENSG00000128524.4,0.13080891919286675,0.5248658828846811,6029.659262579216
ENSG00000131724.10,-0.053535651198667544,0.5249010113792785,6030.062818725151
ENSG00000204580.13,-0.12107193039672781,0.5251439422620042,6032.853608705905
ENSG00000160194.17,0.09444248554041446,0.5252263642963453,6033.800473036415
ENSG00000198429.9,-0.08581802411665151,0.5252598613472421,6034.185287157117
ENSG00000259865.1,-0.16518870028789134,0.5253136884627111,6034.803653059625
ENSG00000180611.6,-0.054113800132769896,0.5256650795650689,6038.840434043512
ENSG00000108599.14,-0.04431487730536077,0.5256704669926254,6038.902324811281
ENSG00000170145.4,-0.079761437055625,0.5257852114394785,6040.220509016729
ENSG00000140259.6,0.09382735192773195,0.5258594549859394,6041.073418878473
ENSG00000124208.16,-0.10436725867116303,0.5258721480608323,6041.219236922841
ENSG00000200742.1,0.11592648276279771,0.5261350141811815,6044.239042913413
ENSG00000261126.7,-0.15196583971653022,0.5262955986284681,6046.083837043841
ENSG00000132825.6,0.22383939118577945,0.5263239669649872,6046.409732493773
ENSG00000156253.6,-0.11869938546853298,0.5264039503493573,6047.328581613417
ENSG00000142409.5,-0.09729281084743757,0.5264314525521224,6047.6445269187825
ENSG00000100242.15,0.07128692260587988,0.5265992316896698,6049.571973650927
ENSG00000171055.14,-0.05365903172420694,0.5266270801997629,6049.891897334876
ENSG00000144451.18,-0.06685808860919629,0.526697063486199,6050.695865329455
ENSG00000151657.11,-0.09484960898884287,0.5268293162475228,6052.215185051542
ENSG00000165533.18,0.13839070456313785,0.5268581153440419,6052.546029072354
ENSG00000172830.12,-0.18911855207831474,0.5272115818621269,6056.606652432114
ENSG00000122481.16,-0.15797571660401655,0.5272231474838442,6056.739518294403
ENSG00000197181.11,-0.2087537073584831,0.5272531596902174,6057.084298521217
ENSG00000255439.6,-0.1339854145059567,0.5273474160828051,6058.167115959265
ENSG00000250131.1,0.1811089875191949,0.5274190538972761,6058.990091171907
ENSG00000233913.7,0.13413926117697583,0.5275385685017134,6060.363074947684
ENSG00000198625.12,-0.08563623929381148,0.5275866363632016,6060.915278540459
ENSG00000234185.2,-0.22125593006746413,0.5276759505735528,6061.941320188974
ENSG00000229127.1,-0.09354511460611015,0.5276833222667382,6062.026006200288
ENSG00000172465.13,0.21469005683268527,0.52770023841868,6062.220338953795
ENSG00000151322.18,0.07255138874484324,0.5277245901530584,6062.500091678335
ENSG00000157765.12,-0.21479813027833972,0.527806361506713,6063.439480989119
ENSG00000196126.11,0.10895847769314848,0.5278758979674709,6064.238315850306
ENSG00000187676.7,-0.07959748259717347,0.5279285280436156,6064.842930165056
ENSG00000101972.18,-0.028846776058085943,0.5279327588214712,6064.8915333410605
ENSG00000186567.12,0.19787333801244733,0.5281528661915699,6067.4201268087545
ENSG00000147874.10,0.10012358459359927,0.528316961159289,6069.3052497979115
ENSG00000151502.10,0.10367782626691291,0.5283295155205926,6069.449474300568
ENSG00000127989.13,-0.0742827711216445,0.5287221226152532,6073.959744604029
ENSG00000009954.10,-0.043374022970942505,0.5288906506251679,6075.89579438193
ENSG00000126216.13,0.07763609830225082,0.528899181476172,6075.993796798264
ENSG00000071073.12,-0.04679231440718379,0.5289827695239386,6076.954056291007
ENSG00000169018.5,-0.10340102722164035,0.5291853183293809,6079.280936967927
ENSG00000157306.14,-0.1786057234837175,0.5294032339081967,6081.784351137363
ENSG00000169139.11,0.08263604981025185,0.529439962622105,6082.206290602742
ENSG00000086544.2,0.08276710584486313,0.5294613406136661,6082.451880969797
ENSG00000005108.15,-0.12576990255770548,0.5294735837500976,6082.592530121121
ENSG00000134461.15,0.11250229065219841,0.5294852888247806,6082.7269980190795
ENSG00000175265.17,0.07731203049191349,0.5296711847012185,6084.862569847599
ENSG00000170889.13,-0.05803786631747343,0.5297699613026337,6085.997315444655
ENSG00000180263.13,0.10088021972843197,0.529892063863042,6087.400029658626
ENSG00000118513.18,0.07474551882570113,0.530031549965539,6089.002446004112
ENSG00000284772.1,-0.1745422526940752,0.5302060458695712,6091.007054949634
ENSG00000149657.19,-0.12318181051023824,0.5302161979533019,6091.123682087532
ENSG00000257267.3,-0.08885446996184987,0.5304909468446881,6094.279997351777
ENSG00000066629.16,0.14814868248914248,0.530649283243754,6096.098965904246
ENSG00000131873.6,0.09819546995092754,0.5307589240752787,6097.358519776802
ENSG00000167671.11,-0.08278865498626686,0.5310094366073412,6100.236407745136
ENSG00000060069.16,-0.11735035963116536,0.5310451769989737,6100.64699336421
ENSG00000132359.14,-0.06680847267325252,0.5310462149205144,6100.658917006869
ENSG00000234323.6,-0.170961652171977,0.5311293149395873,6101.613570025978
ENSG00000135486.17,0.0669760267256887,0.531177049565008,6102.161945402812
ENSG00000229180.6,-0.05783006519250922,0.5313931962932794,6104.645039017194
ENSG00000155959.10,0.17459250566225037,0.5314231199915652,6104.988802463101
ENSG00000138175.8,-0.0852960077960141,0.5314834118218316,6105.681435009201
ENSG00000159720.11,0.09384153217073221,0.5315350292105238,6106.274415570497
ENSG00000113845.9,0.0939943474908902,0.5315711220974056,6106.689050654996
ENSG00000170142.11,0.06200328487182993,0.5317605446864889,6108.865137358384
ENSG00000137700.17,-0.18123142395657998,0.5318664687366664,6110.081992846824
ENSG00000115109.13,0.043375854659083224,0.5319100483291243,6110.58263520498
ENSG00000158545.15,-0.07924295552725535,0.5321066929856988,6112.841689019708
ENSG00000196295.11,-0.06556628503320727,0.5322328488424874,6114.290967502496
ENSG00000015133.18,0.0664229918514696,0.5323833317779042,6116.019715464564
ENSG00000261150.2,0.18655122036038385,0.5324251239246379,6116.499823646241
ENSG00000161217.11,-0.045617679178680426,0.5324795879386935,6117.125506239711
ENSG00000136813.14,0.057092322623970126,0.5325485939619375,6117.918247434738
ENSG00000068796.16,-0.048563487780548975,0.5325802847679368,6118.282311414058
ENSG00000116750.13,-0.07003076923311546,0.5326775837724708,6119.400082378144
ENSG00000063046.17,-0.03587993349084062,0.5330637930089561,6123.836854086888
ENSG00000112118.18,0.2166814240223256,0.5331801332606257,6125.173370898068
ENSG00000116874.11,0.17092813510005644,0.5332707304508392,6126.214151419241
ENSG00000130449.5,-0.03278156636822516,0.5335279656903552,6129.1692698508
ENSG00000166681.13,0.16808730052709153,0.5336344945792167,6130.393073726042
ENSG00000112182.14,0.1175342677329394,0.5339030528365925,6133.478270986774
ENSG00000181873.12,0.13167716176128996,0.5340651832543449,6135.340825225914
ENSG00000103544.14,-0.08480453157597978,0.5340903293830654,6135.629703952656
ENSG00000172016.15,-0.12273989189937673,0.5341013948661981,6135.7568242228845
ENSG00000117597.17,0.1573754480226106,0.53418366932718,6136.701993230644
ENSG00000110723.11,0.09915276118597527,0.5344217469686242,6139.437029175555
ENSG00000182901.16,-0.1962041777619845,0.5344583347924509,6139.857350095675
ENSG00000182287.14,0.18758620685014948,0.5344785521650597,6140.089607272205
ENSG00000165506.14,-0.19640688970375697,0.5345465331851255,6140.870573230722
ENSG00000155893.12,-0.11044009247952369,0.5345518656859383,6140.931833000059
ENSG00000140937.13,0.12692421113940178,0.5345613481057828,6141.040767039233
ENSG00000099219.13,-0.09073918752179866,0.5347953698599516,6143.729208951124
ENSG00000228801.5,0.1899450654724637,0.5348365378272777,6144.202146559766
ENSG00000152689.17,0.07541242613059795,0.5351180628770271,6147.436306331288
ENSG00000158813.17,-0.11519787807207615,0.5351725650876931,6148.062427727418
ENSG00000147174.11,-0.10855927431262735,0.535320442839688,6149.761247342336
ENSG00000099330.8,-0.2361323934374071,0.5353945241860394,6150.612293849221
ENSG00000167703.14,-0.08830689394314595,0.5355429784786441,6152.317736762663
ENSG00000151612.15,-0.048337071759312344,0.5355455347662303,6152.347103394454
ENSG00000148303.16,0.06627951053586045,0.5355956218189386,6152.922503455967
ENSG00000169826.7,0.11120879913954251,0.5357146258520221,6154.28962178803
ENSG00000149294.16,-0.0930871491249281,0.5357899640802294,6155.155107353675
ENSG00000168056.15,-0.14692669329762653,0.5358437659819565,6155.773183600716
ENSG00000232542.1,-0.1061465679882776,0.535849128557729,6155.834788871191
ENSG00000271218.1,-0.2696037999448635,0.5358586273229303,6155.9439106858235
ENSG00000183621.15,0.05288387732083066,0.536026207663505,6157.869073638345
ENSG00000122884.12,0.08343478072040966,0.5360358253333501,6157.979561429526
ENSG00000115839.17,0.04614623070628099,0.5362583896252724,6160.536380015129
ENSG00000200259.1,-0.04945491947452485,0.5363185550092251,6161.227559945978
ENSG00000105135.15,-0.13720119904312922,0.5363503843488974,6161.593215400133
ENSG00000125826.20,-0.0772492460108829,0.5364827550414486,6163.1138899161615
ENSG00000101773.18,-0.08083053406529928,0.5365301764738626,6163.658667331733
ENSG00000145349.16,0.025909646768324635,0.5366615768468435,6165.168194816538
ENSG00000171115.3,0.10647649854066765,0.5366877709881431,6165.469113111788
ENSG00000136273.11,0.12946719801783457,0.5370253214794685,6169.346893156134
ENSG00000054611.13,-0.03258226141842968,0.5371447303008646,6170.718661696333
ENSG00000116731.22,-0.031409561148585396,0.5371507338879181,6170.787630904403
ENSG00000126464.13,0.08852806733517404,0.5371946982489664,6171.292693484125
ENSG00000164941.13,-0.07199772370764013,0.5373219293184243,6172.754324010058
ENSG00000272356.1,0.15521455533419948,0.5374311241258507,6174.008753957773
ENSG00000076706.16,-0.21069880538026586,0.5374469114422595,6174.1901186486775
ENSG00000280138.1,-0.17739207641773902,0.5374723503121153,6174.48236038558
ENSG00000160446.18,0.19852930139163183,0.5375138244129447,6174.958814855909
ENSG00000146674.14,0.14046406732414018,0.5378334733581369,6178.630941938277
ENSG00000059377.16,-0.06909382652719653,0.5379334915229722,6179.779950615904
ENSG00000131504.16,-0.05580590011271447,0.5379356013988624,6179.804188870132
ENSG00000173482.16,-0.05940927325337153,0.5380243532271086,6180.823769873024
ENSG00000175048.16,-0.04702370796670863,0.538069208845975,6181.339071222561
ENSG00000035403.17,0.04922012745860194,0.5382023650989981,6182.868770257291
ENSG00000103852.12,0.09775869110355329,0.5384004351342258,6185.144198821986
ENSG00000157954.14,-0.06973954886165812,0.5384551181166974,6185.77239692462
ENSG00000086289.11,-0.07630757884905304,0.5386822222369184,6188.381369057719
ENSG00000043039.6,0.08828953370406367,0.538756403913602,6189.23356815946
ENSG00000164136.16,0.066546402163004,0.5388990000625583,6190.87171271867
ENSG00000121481.10,0.06798005195755596,0.5389899265215381,6191.91627587943
ENSG00000183018.8,-0.10257821868868477,0.5390065134256444,6192.106826233803
ENSG00000079277.19,-0.0608570796689909,0.5392935196563329,6195.403953811952
ENSG00000120992.17,0.04033721066681917,0.5392936157694301,6195.405057959213
ENSG00000158985.13,0.03498713681600929,0.5394396848066236,6197.083099058493
ENSG00000153029.14,0.10235569055765392,0.5394412612218801,6197.101208916958
ENSG00000265590.9,-0.16489631712611663,0.5396021490660224,6198.949488470465
ENSG00000186635.14,0.049751016738321496,0.5396060022680935,6198.9937540558585
ENSG00000133731.9,-0.07004898227713507,0.5397492722401007,6200.639639494277
ENSG00000108848.15,-0.0240610001566397,0.5397819208370142,6201.014706575618
ENSG00000159733.13,-0.06670425396359647,0.5397824009132314,6201.020221691202
ENSG00000163848.19,-0.0301236178073081,0.5398227314288532,6201.483538654666
ENSG00000122406.13,0.042595089503071115,0.5398937806239935,6202.299751808438
ENSG00000165660.7,0.10077888112793776,0.5399419420965689,6202.853030805383
ENSG00000129538.13,0.1359557300499401,0.5400141711291471,6203.682797931641
ENSG00000173702.7,-0.040040469204454254,0.5400182091253369,6203.72918643187
ENSG00000182512.4,0.1156642576684006,0.5400880465751822,6204.531479055693
ENSG00000198727.2,-0.05181399319542912,0.5401031530638675,6204.705022397709
ENSG00000140382.14,-0.08689329617817743,0.5402513104410157,6206.407054346389
ENSG00000241058.3,-0.048468460259701196,0.5403331941558838,6207.347734462793
ENSG00000269242.1,0.16862115226258245,0.5404004753022434,6208.120660272172
ENSG00000137880.5,0.10560098291995246,0.5406264832837635,6210.717039963875
ENSG00000145425.9,0.0682932989676388,0.5406764202913174,6211.290716306654
ENSG00000228956.8,-0.12206866635707625,0.5407255484701652,6211.855100825258
ENSG00000163602.10,0.042255100592893946,0.540911942063594,6213.996390426569
ENSG00000124588.19,0.10169026503825362,0.5410598181596916,6215.695191018537
ENSG00000127337.6,0.10963562219706091,0.5411928761438705,6217.223761140784
ENSG00000267149.2,0.08125461211624341,0.5411955628636199,6217.254626177266
ENSG00000152620.12,-0.09535077781172774,0.5412309660609292,6217.661338107955
ENSG00000135709.12,0.10295233185296881,0.5412334957677829,6217.69039938029
ENSG00000172795.15,-0.048943052623311445,0.5413360429946955,6218.868461923062
ENSG00000118518.15,0.09594532038522585,0.5413446776509778,6218.967656854433
ENSG00000115170.13,-0.07904918770170344,0.5414497759051083,6220.175025597885
ENSG00000163393.12,-0.16175792694330937,0.5415548993364587,6221.382683577238
ENSG00000113391.18,-0.027150167869453234,0.5417789528263305,6223.956610068884
ENSG00000110911.15,-0.15364676246547582,0.5418649894656494,6224.94499898138
